timestamp,open,low,high,close,volume
2021-11-01 09:00:00,103,103,104,104,0
2021-11-01 09:01:00,104,104,104,104,451600
2021-11-01 09:02:00,104,104,105,105,139400
2021-11-01 09:03:00,105,105,105,105,224900
2021-11-01 09:04:00,105,105,105,105,500000
2021-11-01 09:05:00,105,104,105,105,238100
2021-11-01 09:06:00,104,104,105,105,30300
2021-11-01 09:07:00,105,105,105,105,28500
2021-11-01 09:08:00,105,105,105,105,2800
2021-11-01 09:09:00,105,105,105,105,80000
2021-11-01 09:10:00,105,105,105,105,87300
2021-11-01 09:11:00,105,105,105,105,1600
2021-11-01 09:12:00,105,105,105,105,109600
2021-11-01 09:13:00,105,105,105,105,50000
2021-11-01 09:14:00,105,105,105,105,5000
2021-11-01 09:15:00,105,105,105,105,300000
2021-11-01 09:16:00,105,105,105,105,20000
2021-11-01 09:17:00,105,105,105,105,28700
2021-11-01 09:18:00,105,105,106,106,638900
2021-11-01 09:19:00,106,106,106,106,510000
2021-11-01 09:20:00,106,106,106,106,504200
2021-11-01 09:21:00,106,106,106,106,17200
2021-11-01 09:22:00,106,105,106,105,5500
2021-11-01 09:23:00,105,105,106,106,45000
2021-11-01 09:24:00,106,105,106,105,812700
2021-11-01 09:25:00,105,105,105,105,30000
2021-11-01 09:26:00,105,105,105,105,0
2021-11-01 09:27:00,105,105,105,105,146500
2021-11-01 09:28:00,105,105,105,105,26800
2021-11-01 09:29:00,105,105,105,105,23800
2021-11-01 09:30:00,105,105,105,105,900000
2021-11-01 09:31:00,105,105,105,105,100100
2021-11-01 09:32:00,105,105,105,105,300500
2021-11-01 09:33:00,105,105,105,105,0
2021-11-01 09:34:00,105,105,105,105,0
2021-11-01 09:35:00,105,105,105,105,19100
2021-11-01 09:36:00,105,105,105,105,114400
2021-11-01 09:37:00,105,104,105,104,13300
2021-11-01 09:38:00,105,104,105,104,0
2021-11-01 09:39:00,104,104,104,104,36000
2021-11-01 09:40:00,104,104,105,105,394300
2021-11-01 09:41:00,105,105,105,105,392000
2021-11-01 09:42:00,105,105,105,105,40100
2021-11-01 09:43:00,105,105,105,105,0
2021-11-01 09:44:00,105,105,105,105,74200
2021-11-01 09:45:00,105,105,105,105,140300
2021-11-01 09:46:00,105,105,105,105,0
2021-11-01 09:47:00,105,105,105,105,15300
2021-11-01 09:48:00,105,105,105,105,26500
2021-11-01 09:49:00,105,105,105,105,1700
2021-11-01 09:50:00,105,105,105,105,30900
2021-11-01 09:51:00,104,104,104,104,10000
2021-11-01 09:52:00,104,104,104,104,0
2021-11-01 09:53:00,104,104,104,104,45100
2021-11-01 09:54:00,105,105,105,105,100
2021-11-01 09:55:00,105,104,105,104,114000
2021-11-01 09:56:00,105,105,105,105,1555500
2021-11-01 09:57:00,105,105,105,105,47600
2021-11-01 09:58:00,106,106,106,106,3000
2021-11-01 09:59:00,106,106,106,106,0
2021-11-01 10:00:00,106,106,106,106,0
2021-11-01 10:01:00,105,105,105,105,21800
2021-11-01 10:02:00,105,105,105,105,41400
2021-11-01 10:03:00,105,105,105,105,0
2021-11-01 10:04:00,105,105,105,105,0
2021-11-01 10:05:00,105,105,105,105,0
2021-11-01 10:06:00,105,105,105,105,66800
2021-11-01 10:07:00,105,105,105,105,0
2021-11-01 10:08:00,105,105,105,105,0
2021-11-01 10:09:00,105,105,105,105,2000
2021-11-01 10:10:00,105,105,105,105,8100
2021-11-01 10:11:00,105,105,105,105,0
2021-11-01 10:12:00,105,105,105,105,35800
2021-11-01 10:13:00,105,105,105,105,0
2021-11-01 10:14:00,105,105,105,105,0
2021-11-01 10:15:00,105,105,105,105,0
2021-11-01 10:16:00,105,105,105,105,100
2021-11-01 10:17:00,105,105,105,105,3000
2021-11-01 10:18:00,105,105,105,105,0
2021-11-01 10:19:00,105,105,105,105,30000
2021-11-01 10:20:00,105,105,105,105,0
2021-11-01 10:21:00,105,105,105,105,0
2021-11-01 10:22:00,105,105,105,105,7500
2021-11-01 10:23:00,105,105,105,105,0
2021-11-01 10:24:00,105,105,105,105,0
2021-11-01 10:25:00,106,106,106,106,5100
2021-11-01 10:26:00,106,106,106,106,0
2021-11-01 10:27:00,106,105,106,106,12000
2021-11-01 10:28:00,106,105,106,106,0
2021-11-01 10:29:00,106,105,106,106,0
2021-11-01 10:30:00,106,105,106,105,300
2021-11-01 10:31:00,105,105,105,105,10000
2021-11-01 10:32:00,106,106,106,106,100
2021-11-01 10:33:00,106,106,106,106,0
2021-11-01 10:34:00,105,105,105,105,198500
2021-11-01 10:35:00,105,105,105,105,151000
2021-11-01 10:36:00,105,105,105,105,0
2021-11-01 10:37:00,105,105,105,105,2500
2021-11-01 10:38:00,105,105,105,105,0
2021-11-01 10:39:00,105,105,105,105,20000
2021-11-01 10:40:00,105,105,105,105,29000
2021-11-01 10:41:00,105,105,105,105,0
2021-11-01 10:42:00,105,105,105,105,0
2021-11-01 10:43:00,105,105,105,105,2500
2021-11-01 10:44:00,105,105,105,105,0
2021-11-01 10:45:00,105,105,105,105,5000
2021-11-01 10:46:00,105,105,105,105,6900
2021-11-01 10:47:00,105,105,105,105,400
2021-11-01 10:48:00,105,105,105,105,9500
2021-11-01 10:49:00,105,104,105,105,75200
2021-11-01 10:50:00,105,105,105,105,100
2021-11-01 10:51:00,105,105,105,105,100
2021-11-01 10:52:00,105,105,105,105,0
2021-11-01 10:53:00,105,105,105,105,4800
2021-11-01 10:54:00,105,105,105,105,0
2021-11-01 10:55:00,104,104,105,105,24200
2021-11-01 10:56:00,104,104,105,105,0
2021-11-01 10:57:00,104,104,105,105,0
2021-11-01 10:58:00,104,104,104,104,10000
2021-11-01 10:59:00,104,104,104,104,93000
2021-11-01 11:00:00,104,104,104,104,0
2021-11-01 11:01:00,104,104,104,104,10000
2021-11-01 11:02:00,104,104,104,104,0
2021-11-01 11:03:00,105,105,105,105,1400
2021-11-01 11:04:00,105,105,105,105,0
2021-11-01 11:05:00,105,105,105,105,20000
2021-11-01 11:06:00,105,105,105,105,0
2021-11-01 11:07:00,105,105,105,105,0
2021-11-01 11:08:00,105,105,105,105,23600
2021-11-01 11:09:00,105,105,105,105,100
2021-11-01 11:10:00,105,105,105,105,0
2021-11-01 11:11:00,105,105,105,105,0
2021-11-01 11:12:00,105,105,105,105,0
2021-11-01 11:13:00,105,105,105,105,0
2021-11-01 11:14:00,105,105,105,105,0
2021-11-01 11:15:00,105,105,105,105,0
2021-11-01 11:16:00,105,105,105,105,700
2021-11-01 11:17:00,105,105,105,105,0
2021-11-01 11:18:00,105,105,105,105,0
2021-11-01 11:19:00,105,105,105,105,0
2021-11-01 11:20:00,105,105,105,105,143800
2021-11-01 11:21:00,105,105,105,105,0
2021-11-01 11:22:00,105,105,105,105,0
2021-11-01 11:23:00,105,105,105,105,0
2021-11-01 11:24:00,104,104,104,104,123800
2021-11-01 11:25:00,104,104,104,104,0
2021-11-01 11:26:00,104,104,105,105,30800
2021-11-01 11:27:00,104,104,105,105,0
2021-11-01 11:28:00,105,105,105,105,500
2021-11-01 11:29:00,105,105,105,105,3600
2021-11-01 11:30:00,105,105,105,105,0
2021-11-01 11:31:00,105,105,105,105,0
2021-11-01 11:32:00,105,105,105,105,0
2021-11-01 11:33:00,105,105,105,105,0
2021-11-01 11:34:00,105,105,105,105,0
2021-11-01 11:35:00,105,105,105,105,0
2021-11-01 11:36:00,105,105,105,105,0
2021-11-01 11:37:00,105,105,105,105,0
