timestamp,open,low,high,close,volume
2021-11-01 09:00:00,129,129,130,129,0
2021-11-01 09:01:00,129,129,129,129,38500
2021-11-01 09:02:00,129,129,129,129,0
2021-11-01 09:03:00,129,129,129,129,2500
2021-11-01 09:04:00,130,130,130,130,500
2021-11-01 09:05:00,130,130,130,130,0
2021-11-01 09:06:00,130,130,130,130,0
2021-11-01 09:07:00,130,130,130,130,0
2021-11-01 09:08:00,130,130,130,130,5000
2021-11-01 09:09:00,129,129,129,129,3000
2021-11-01 09:10:00,129,129,129,129,0
2021-11-01 09:11:00,129,129,129,129,0
2021-11-01 09:12:00,129,129,129,129,0
2021-11-01 09:13:00,129,129,129,129,0
2021-11-01 09:14:00,129,129,129,129,0
2021-11-01 09:15:00,129,129,129,129,26000
2021-11-01 09:16:00,129,129,129,129,74300
2021-11-01 09:17:00,128,128,128,128,100
2021-11-01 09:18:00,128,128,128,128,0
2021-11-01 09:19:00,129,129,129,129,25000
2021-11-01 09:20:00,129,129,129,129,300
2021-11-01 09:21:00,129,129,129,129,50000
2021-11-01 09:22:00,129,129,129,129,0
2021-11-01 09:23:00,129,129,129,129,5500
2021-11-01 09:24:00,129,129,129,129,10000
2021-11-01 09:25:00,129,129,129,129,24000
2021-11-01 09:26:00,129,129,129,129,0
2021-11-01 09:27:00,129,129,129,129,0
2021-11-01 09:28:00,129,129,129,129,0
2021-11-01 09:29:00,129,129,129,129,5000
2021-11-01 09:30:00,129,129,129,129,0
2021-11-01 09:31:00,129,129,129,129,0
2021-11-01 09:32:00,128,128,128,128,3200
2021-11-01 09:33:00,129,129,129,129,100
2021-11-01 09:34:00,129,129,129,129,1000
2021-11-01 09:35:00,129,129,129,129,4800
2021-11-01 09:36:00,129,129,129,129,100
2021-11-01 09:37:00,129,129,129,129,0
2021-11-01 09:38:00,129,129,129,129,1600
2021-11-01 09:39:00,129,129,129,129,0
2021-11-01 09:40:00,129,129,129,129,0
2021-11-01 09:41:00,129,129,129,129,500
2021-11-01 09:42:00,129,129,129,129,0
2021-11-01 09:43:00,129,129,129,129,0
2021-11-01 09:44:00,129,128,129,128,332500
2021-11-01 09:45:00,129,128,129,128,0
2021-11-01 09:46:00,129,128,129,128,0
2021-11-01 09:47:00,129,129,129,129,57000
2021-11-01 09:48:00,129,129,129,129,25900
2021-11-01 09:49:00,129,129,129,129,2000
2021-11-01 09:50:00,129,129,129,129,0
