timestamp,open,low,high,close,volume
2021-11-01 09:00:00,65,65,69,66,0
2021-11-01 09:01:00,66,66,67,67,664200
2021-11-01 09:02:00,67,66,67,66,13400
2021-11-01 09:03:00,66,66,67,67,25400
2021-11-01 09:04:00,67,66,67,67,200800
2021-11-01 09:05:00,67,66,67,66,26100
2021-11-01 09:06:00,66,66,66,66,10800
2021-11-01 09:07:00,66,66,67,66,270500
2021-11-01 09:08:00,66,66,66,66,11400
2021-11-01 09:09:00,66,66,66,66,430900
2021-11-01 09:10:00,66,66,66,66,114600
2021-11-01 09:11:00,66,65,66,66,151200
2021-11-01 09:12:00,66,66,66,66,3400
2021-11-01 09:13:00,66,66,67,66,391400
2021-11-01 09:14:00,66,66,66,66,142700
2021-11-01 09:15:00,66,66,67,66,76500
2021-11-01 09:16:00,66,66,66,66,192400
2021-11-01 09:17:00,66,66,67,66,8100
2021-11-01 09:18:00,67,67,67,67,30600
2021-11-01 09:19:00,67,66,67,66,22500
2021-11-01 09:20:00,66,66,67,67,9100
2021-11-01 09:21:00,67,66,67,67,178700
2021-11-01 09:22:00,67,67,67,67,65100
2021-11-01 09:23:00,67,67,67,67,3700
2021-11-01 09:24:00,67,66,67,67,51400
2021-11-01 09:25:00,67,67,67,67,50700
2021-11-01 09:26:00,67,67,67,67,300
2021-11-01 09:27:00,67,67,67,67,50300
2021-11-01 09:28:00,67,66,67,66,1800
2021-11-01 09:29:00,67,67,67,67,3100
2021-11-01 09:30:00,67,67,67,67,6100
2021-11-01 09:31:00,67,67,67,67,400
2021-11-01 09:32:00,66,66,66,66,2006500
2021-11-01 09:33:00,66,66,66,66,832100
2021-11-01 09:34:00,66,66,66,66,13500
2021-11-01 09:35:00,65,65,65,65,50200
2021-11-01 09:36:00,65,65,66,66,8600
2021-11-01 09:37:00,66,66,66,66,35100
2021-11-01 09:38:00,66,65,66,65,356700
2021-11-01 09:39:00,66,65,66,65,23000
2021-11-01 09:40:00,65,65,65,65,51300
2021-11-01 09:41:00,65,65,66,66,1300
2021-11-01 09:42:00,66,66,66,66,66600
2021-11-01 09:43:00,66,66,66,66,21600
2021-11-01 09:44:00,66,66,66,66,10000
2021-11-01 09:45:00,66,65,66,65,8100
2021-11-01 09:46:00,66,65,66,65,5400
2021-11-01 09:47:00,66,66,66,66,20400
2021-11-01 09:48:00,66,65,66,65,16900
2021-11-01 09:49:00,65,65,65,65,183600
2021-11-01 09:50:00,65,65,66,66,200
2021-11-01 09:51:00,66,66,66,66,600
2021-11-01 09:52:00,66,65,66,65,68300
2021-11-01 09:53:00,65,65,65,65,10000
2021-11-01 09:54:00,65,65,65,65,40200
2021-11-01 09:55:00,65,65,65,65,1100
2021-11-01 09:56:00,65,65,66,66,29600
2021-11-01 09:57:00,65,65,66,66,0
2021-11-01 09:58:00,66,66,66,66,31100
2021-11-01 09:59:00,66,66,66,66,0
2021-11-01 10:00:00,66,66,66,66,0
2021-11-01 10:01:00,66,66,66,66,100
2021-11-01 10:02:00,66,66,66,66,102600
2021-11-01 10:03:00,66,66,66,66,41300
2021-11-01 10:04:00,66,66,66,66,100
2021-11-01 10:05:00,66,66,66,66,200
2021-11-01 10:06:00,66,65,66,66,800
2021-11-01 10:07:00,66,65,66,66,102200
2021-11-01 10:08:00,65,65,66,66,10100
2021-11-01 10:09:00,66,66,66,66,200
2021-11-01 10:10:00,66,66,66,66,500
2021-11-01 10:11:00,66,66,66,66,200
2021-11-01 10:12:00,66,66,66,66,0
2021-11-01 10:13:00,66,65,66,66,20700
2021-11-01 10:14:00,66,66,66,66,400
2021-11-01 10:15:00,66,66,66,66,1300
2021-11-01 10:16:00,66,66,66,66,15300
2021-11-01 10:17:00,66,65,66,66,600
2021-11-01 10:18:00,65,65,65,65,5900
2021-11-01 10:19:00,65,65,65,65,330500
2021-11-01 10:20:00,65,65,65,65,0
2021-11-01 10:21:00,65,65,66,66,2000
2021-11-01 10:22:00,65,65,65,65,34400
2021-11-01 10:23:00,65,65,66,66,3200
2021-11-01 10:24:00,66,66,66,66,100
2021-11-01 10:25:00,66,66,66,66,7600
2021-11-01 10:26:00,66,66,66,66,1100
